Frame No,Marker No,Top left,,Top Right,,Bottom Right,,Bottm Left,,Top left,,Top Right,,Bottom Right,,Bottm Left,
,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
196,1,385.12,139.134,431.152,134.399,431.006,170.536,384.084,174.588,0.300875,0.8067583333,0.3368375,0.8133347222,0.3367234375,0.7631444444,0.300065625,0.7575166667
196,2,926.629,133.639,965.546,137.554,967.032,170.523,928.266,167.212,0.7239289063,0.8143902778,0.7543328125,0.8089527778,0.75549375,0.7631625,0.7252078125,0.7677611111
196,3,396.115,411.438,441.606,410.857,444.798,445.813,399.606,446.063,0.3094648438,0.4285583333,0.3450046875,0.4293652778,0.3474984375,0.3808152778,0.3121921875,0.3804680556
196,4,925.837,393.312,964.118,390.871,961.642,422.807,923.609,425.555,0.7233101563,0.4537333333,0.7532171875,0.4571236111,0.7512828125,0.4127680556,0.7215695313,0.4089513889
197,1,384.632,139.193,431.092,134.509,430.966,170.654,384.378,174.375,0.30049375,0.8066763889,0.336790625,0.8131819444,0.3366921875,0.7629805556,0.3002953125,0.7578125
197,2,926.727,133.498,965.435,137.44,966.943,170.122,928.276,167.044,0.7240054688,0.8145861111,0.7542460938,0.8091111111,0.7554242188,0.7637194444,0.725215625,0.7679944444
197,3,396.341,412.077,441.696,410.852,444.871,445.73,399.677,446.105,0.3096414063,0.4276708333,0.345075,0.4293722222,0.3475554688,0.3809305556,0.3122476563,0.3804097222
197,4,925.841,393.136,964.218,390.735,961.851,422.785,923.604,425.388,0.7233132813,0.4539777778,0.7532953125,0.4573125,0.7514460938,0.4127986111,0.721565625,0.4091833333
198,1,384.748,139.311,430.998,134.592,431.169,170.575,384.644,174.654,0.300584375,0.8065125,0.3367171875,0.8130666667,0.3368507813,0.7630902778,0.300503125,0.757425
198,2,926.709,133.505,965.483,137.272,967.184,169.901,928.32,166.883,0.7239914063,0.8145763889,0.7542835938,0.8093444444,0.7556125,0.7640263889,0.72525,0.7682180556
198,3,396.342,411.904,441.835,410.815,445.215,446,399.876,446,0.3096421875,0.4279111111,0.3451835938,0.4294236111,0.3478242188,0.3805555556,0.312403125,0.3805555556
198,4,926.306,393.244,964.443,390.462,961.894,422.643,923.885,425.338,0.7236765625,0.4538277778,0.7534710938,0.4576916667,0.7514796875,0.4129958333,0.7217851563,0.4092527778
199,1,384.711,139.406,431.095,134.552,431.01,170.599,384.46,174.874,0.3005554688,0.8063805556,0.3367929688,0.8131222222,0.3367265625,0.7630569444,0.300359375,0.7571194444
199,2,926.679,133.302,965.595,137.454,966.959,170.136,928.387,166.677,0.7239679688,0.8148583333,0.7543710938,0.8090916667,0.7554367188,0.7637,0.7253023438,0.7685041667
199,3,396.484,412.19,441.908,410.929,444.629,445.477,399.534,446.39,0.309753125,0.4275138889,0.345240625,0.4292652778,0.3473664063,0.3812819444,0.3121359375,0.3800138889
199,4,926.229,393.363,964.265,390.861,961.856,422.751,923.859,425.445,0.7236164063,0.4536625,0.7533320313,0.4571375,0.75145,0.4128458333,0.7217648438,0.4091041667
200,1,385.147,139.401,431.056,134.804,431.056,170.732,384.091,175.063,0.3008960938,0.8063875,0.3367625,0.8127722222,0.3367625,0.7628722222,0.3000710938,0.7568569444
200,2,926.739,133.606,965.336,137.419,967.295,170.302,928.286,167.07,0.7240148438,0.8144361111,0.75416875,0.8091402778,0.7556992188,0.7634694444,0.7252234375,0.7679583333
200,3,396.343,412.23,442.217,411.032,445.126,446,400.089,446,0.3096429688,0.4274583333,0.3454820313,0.4291222222,0.3477546875,0.3805555556,0.3125695313,0.3805555556
200,4,926.361,393.249,964.322,390.91,962.047,422.709,924.02,425.68,0.7237195313,0.4538208333,0.7533765625,0.4570694444,0.7515992188,0.4129041667,0.721890625,0.4087777778
201,1,385.053,139.482,431.476,134.827,432.143,170.606,384.893,175.058,0.3008226563,0.806275,0.337090625,0.8127402778,0.3376117188,0.7630472222,0.3006976563,0.7568638889
201,2,927.363,133.626,965.512,137.541,967.409,170.132,928.33,167.181,0.7245023438,0.8144083333,0.75430625,0.8089708333,0.7557882813,0.7637055556,0.7252578125,0.7678041667
201,3,396.757,412.763,442.446,410.682,445.634,445.966,400.142,446.082,0.3099664063,0.4267180556,0.3456609375,0.4296083333,0.3481515625,0.3806027778,0.3126109375,0.3804416667
201,4,926.378,393.345,964.433,390.903,962.493,422.798,924.274,425.587,0.7237328125,0.4536875,0.7534632813,0.4570791667,0.7519476563,0.4127805556,0.7220890625,0.4089069444
202,1,385.053,139.517,432,134.913,432,170.732,384.893,175.028,0.3008226563,0.8062263889,0.3375,0.8126208333,0.3375,0.7628722222,0.3006976563,0.7569055556
202,2,927.24,133.717,965.791,137.448,967.36,170.261,928.256,167.231,0.72440625,0.8142819444,0.7545242188,0.8091,0.75575,0.7635263889,0.7252,0.7677347222
202,3,396.781,413.005,442.29,410.642,445.667,445.909,400.158,446.238,0.3099851563,0.4263819444,0.3455390625,0.4296638889,0.3481773438,0.3806819444,0.3126234375,0.380225
202,4,926.438,393.338,964.555,390.854,962.536,422.69,924.348,425.74,0.7237796875,0.4536972222,0.7535585938,0.4571472222,0.75198125,0.4129305556,0.722146875,0.4086944444
203,1,385.053,139.517,431.348,135.02,431.09,170.869,384.893,175.056,0.3008226563,0.8062263889,0.336990625,0.8124722222,0.3367890625,0.7626819444,0.3006976563,0.7568666667
203,2,926.683,133.548,965.713,137.625,967.159,170.48,928.289,167.269,0.7239710938,0.8145166667,0.7544632813,0.8088541667,0.7555929688,0.7632222222,0.7252257813,0.7676819444
203,3,396.573,413.012,442.25,411.037,445.313,446.036,399.898,446.232,0.3098226563,0.4263722222,0.3455078125,0.4291152778,0.3479007813,0.3805055556,0.3124203125,0.3802333333
203,4,926.352,393.367,964.381,390.999,962.121,422.857,924.016,425.734,0.7237125,0.4536569444,0.7534226563,0.4569458333,0.7516570313,0.4126986111,0.7218875,0.4087027778
204,1,385.054,139.427,431.293,134.984,431.376,170.846,384.893,175.011,0.3008234375,0.8063513889,0.3369476563,0.8125222222,0.3370125,0.7627138889,0.3006976563,0.7569291667
204,2,926.778,133.831,965.688,137.715,967.347,170.369,928.328,167.638,0.7240453125,0.8141236111,0.75444375,0.8087291667,0.7557398438,0.7633763889,0.72525625,0.7671694444
204,3,396.521,412.496,442.367,411.051,445.584,446.02,400.442,446.112,0.3097820313,0.4270888889,0.3455992188,0.4290958333,0.3481125,0.3805277778,0.3128453125,0.3804
204,4,926.44,393.405,964.536,391.416,962.139,423.042,924.213,425.901,0.72378125,0.4536041667,0.75354375,0.4563666667,0.7516710938,0.4124416667,0.7220414063,0.4084708333
205,1,385.058,139.553,432,134.852,432,170.727,384.897,175.283,0.3008265625,0.8061763889,0.3375,0.8127055556,0.3375,0.7628791667,0.3007007813,0.7565513889
205,2,927.527,134.123,965.959,137.974,967.774,170.672,928.267,167.552,0.7246304688,0.8137180556,0.7546554688,0.8083694444,0.7560734375,0.7629555556,0.7252085938,0.7672888889
205,3,396.969,412.693,442.706,410.801,445.539,445.858,400.385,446.014,0.3101320313,0.4268152778,0.3458640625,0.4294430556,0.3480773438,0.3807527778,0.3128007813,0.3805361111
205,4,926.449,393.377,964.596,391.547,962.518,423.166,924.495,426.037,0.7237882813,0.4536430556,0.753590625,0.4561847222,0.7519671875,0.4122694444,0.7222617188,0.4082819444
206,1,385.058,139.545,432,134.686,432,170.629,384.898,175.047,0.3008265625,0.8061875,0.3375,0.8129361111,0.3375,0.7630152778,0.3007015625,0.7568791667
206,2,927.463,134.117,965.868,137.965,967.683,170.665,928.439,167.566,0.7245804688,0.8137263889,0.754584375,0.8083819444,0.7560023438,0.7629652778,0.7253429688,0.7672694444
206,3,396.435,412.046,442.391,410.95,445.145,445.683,400.229,445.938,0.3097148438,0.4277138889,0.3456179688,0.4292361111,0.3477695313,0.3809958333,0.3126789063,0.3806416667
206,4,926.441,393.391,964.344,391.521,962.099,423.166,924.193,426.206,0.7237820313,0.4536236111,0.75339375,0.4562208333,0.7516398438,0.4122694444,0.7220257813,0.4080472222
207,1,385.111,139.496,431.761,134.518,431.641,170.554,384.801,174.83,0.3008679688,0.8062555556,0.3373132813,0.8131694444,0.3372195313,0.7631194444,0.3006257813,0.7571805556
207,2,926.835,134.125,965.623,138.129,967.27,170.743,928.345,167.647,0.7240898438,0.8137152778,0.7543929688,0.8081541667,0.7556796875,0.7628569444,0.7252695313,0.7671569444
207,3,396.237,412.141,441.623,410.834,444.795,446,399.49,446,0.3095601563,0.4275819444,0.3450179688,0.4293972222,0.3474960938,0.3805555556,0.3121015625,0.3805555556
207,4,925.81,393.335,964.124,391.725,961.593,423.249,923.458,426.367,0.7232890625,0.4537013889,0.753221875,0.4559375,0.7512445313,0.4121541667,0.7214515625,0.4078236111
208,1,385.105,139.353,431.628,134.406,431.671,170.627,384.801,174.31,0.3008632813,0.8064541667,0.337209375,0.813325,0.3372429688,0.7630180556,0.3006257813,0.7579027778
208,2,926.963,134.259,965.586,138.262,967.134,170.863,928.35,167.766,0.7241898438,0.8135291667,0.7543640625,0.8079694444,0.7555734375,0.7626902778,0.7252734375,0.7669916667
208,3,396.038,411.898,441.58,410.87,444.551,446,399.381,446,0.3094046875,0.4279194444,0.344984375,0.4293472222,0.3473054688,0.3805555556,0.3120164063,0.3805555556
208,4,925.666,393.42,963.915,391.856,961.403,423.439,923.369,426.241,0.7231765625,0.4535833333,0.7530585938,0.4557555556,0.7510960938,0.4118902778,0.7213820313,0.4079986111
209,1,385.149,139.194,431.108,134.494,431.331,170.601,384.386,174.555,0.3008976563,0.806675,0.336803125,0.8132027778,0.3369773438,0.7630541667,0.3003015625,0.7575625
209,2,926.837,134.411,965.585,138.293,967.03,171.299,928.226,167.68,0.7240914063,0.8133180556,0.7543632813,0.8079263889,0.7554921875,0.7620847222,0.7251765625,0.7671111111
209,3,395.792,411.795,441.483,410.86,444.476,446,399.262,446,0.3092125,0.4280625,0.3449085938,0.4293611111,0.347246875,0.3805555556,0.3119234375,0.3805555556
209,4,925.583,393.827,963.568,391.858,961.485,423.658,923.297,426.357,0.7231117188,0.4530180556,0.7527875,0.4557527778,0.7511601563,0.4115861111,0.7213257813,0.4078375
210,1,384.439,139.137,431.2,134.417,430.899,170.652,383.861,174.514,0.3003429688,0.8067541667,0.336875,0.8133097222,0.3366398438,0.7629833333,0.2998914063,0.7576194444
210,2,926.483,134.43,965.115,138.417,967.044,171.297,928.251,167.976,0.7238148438,0.8132916667,0.7539960938,0.8077541667,0.755503125,0.7620875,0.7251960938,0.7667
210,3,395.393,411.244,441.554,411.384,444.162,445.735,398.8,445.926,0.3089007813,0.4288277778,0.3449640625,0.4286333333,0.3470015625,0.3809236111,0.3115625,0.3806583333
210,4,925.281,393.688,963.268,392.034,961.034,423.705,922.906,426.353,0.7228757813,0.4532111111,0.752553125,0.4555083333,0.7508078125,0.4115208333,0.7210203125,0.4078430556
211,1,384.054,139.247,430.603,134.414,430.474,170.622,383.896,174.472,0.3000421875,0.8066013889,0.3364085938,0.8133138889,0.3363078125,0.763025,0.29991875,0.7576777778
211,2,926.183,134.354,964.994,138.319,966.329,171.419,927.773,167.719,0.7235804688,0.8133972222,0.7539015625,0.8078902778,0.7549445313,0.7619180556,0.7248226563,0.7670569444
211,3,394.953,411.797,440.695,410.608,443.783,445.56,398.528,445.966,0.3085570313,0.4280597222,0.3442929688,0.4297111111,0.3467054688,0.3811666667,0.31135,0.3806027778
211,4,924.453,393.691,962.419,392.19,960.971,423.575,922.597,426.435,0.7222289063,0.4532069444,0.7518898438,0.4552916667,0.7507585938,0.4117013889,0.7207789063,0.4077291667
212,1,384.105,139.125,430.241,134.442,429.967,170.588,383.796,174.475,0.3000820313,0.8067708333,0.3361257813,0.813275,0.3359117188,0.7630722222,0.299840625,0.7576736111
212,2,925.714,134.397,964.76,138.456,966.334,171.262,927.535,168.12,0.7232140625,0.8133375,0.75371875,0.8077,0.7549484375,0.7621361111,0.7246367188,0.7665
212,3,394.809,411.757,440.635,410.724,443.401,445.735,398.263,446.102,0.3084445313,0.4281152778,0.3442460938,0.42955,0.3464070313,0.3809236111,0.3111429688,0.3804138889
212,4,924.486,394.018,962.748,392.023,960.456,423.774,922.288,426.401,0.7222546875,0.4527527778,0.752146875,0.4555236111,0.75035625,0.411425,0.7205375,0.4077763889
213,1,384.107,138.898,430.29,134.411,429.861,170.601,383.797,174.341,0.3000835938,0.8070861111,0.3361640625,0.8133180556,0.3358289063,0.7630541667,0.2998414063,0.7578597222
213,2,925.766,134.502,964.65,138.462,966.387,171.222,927.596,168.418,0.7232546875,0.8131916667,0.7536328125,0.8076916667,0.7549898438,0.7621916667,0.724684375,0.7660861111
213,3,394.878,411.63,440.581,410.763,443.408,445.809,398.235,446.068,0.3084984375,0.4282916667,0.3442039063,0.4294958333,0.3464125,0.3808208333,0.3111210938,0.3804611111
213,4,924.409,394.238,962.835,392.262,960.396,423.848,922.322,426.752,0.7221945313,0.4524472222,0.7522148438,0.4551916667,0.750309375,0.4113222222,0.7205640625,0.4072888889
214,1,384.106,139.028,430.559,134.381,429.967,170.521,383.797,174.373,0.3000828125,0.8069055556,0.3363742188,0.8133597222,0.3359117188,0.7631652778,0.2998414063,0.7578152778
214,2,926.135,134.749,964.837,138.792,966.389,171.509,927.447,168.553,0.7235429688,0.8128486111,0.7537789063,0.8072333333,0.7549914063,0.7617930556,0.7245679688,0.7658986111
214,3,394.836,411.195,440.551,410.933,443.517,445.878,398.232,446.04,0.308465625,0.4288958333,0.3441804688,0.4292597222,0.3464976563,0.380725,0.31111875,0.3805
214,4,924.437,394.165,962.77,392.626,960.604,424.031,922.467,426.911,0.7222164063,0.4525486111,0.7521640625,0.4546861111,0.750471875,0.4110680556,0.7206773438,0.4070680556
215,1,384.108,138.859,430.789,134.318,430.446,170.53,383.798,174.196,0.300084375,0.8071402778,0.3365539063,0.8134472222,0.3362859375,0.7631527778,0.2998421875,0.7580611111
215,2,926.211,134.791,965.126,138.888,966.364,171.496,927.604,168.576,0.7236023438,0.8127902778,0.7540046875,0.8071,0.754971875,0.7618111111,0.724690625,0.7658666667
215,3,394.733,411.079,440.606,410.84,443.447,445.492,398.477,445.439,0.3083851563,0.4290569444,0.3442234375,0.4293888889,0.3464429688,0.3812611111,0.3113101563,0.3813347222
215,4,924.434,394.21,962.81,392.529,960.645,424.028,922.467,426.911,0.7222140625,0.4524861111,0.7521953125,0.4548208333,0.7505039063,0.4110722222,0.7206773438,0.4070680556
216,1,384.056,138.821,431.048,134.294,430.895,170.38,383.898,174.053,0.30004375,0.8071930556,0.33675625,0.8134805556,0.3366367188,0.7633611111,0.2999203125,0.7582597222
216,2,926.446,134.911,965.196,139.006,966.708,171.555,927.782,168.426,0.7237859375,0.8126236111,0.754059375,0.8069361111,0.755240625,0.7617291667,0.7248296875,0.766075
216,3,395.227,411,440.843,411,443.704,445.389,398.62,446.012,0.3087710938,0.4291666667,0.3444085938,0.4291666667,0.34664375,0.3814041667,0.311421875,0.3805388889
216,4,924.781,394.167,963.073,392.469,960.691,424.009,922.617,426.863,0.7224851563,0.4525458333,0.7524007813,0.4549041667,0.7505398438,0.4110986111,0.7207945313,0.4071347222
217,1,385.072,138.831,431.204,134.326,431.229,170.532,384.357,174.2,0.3008375,0.8071791667,0.336878125,0.8134361111,0.3368976563,0.76315,0.3002789063,0.7580555556
217,2,926.708,134.939,965.587,139.047,966.927,171.659,928.274,168.428,0.723990625,0.8125847222,0.7543648438,0.8068791667,0.7554117188,0.7615847222,0.7252140625,0.7660722222
217,3,395.509,411.312,441.413,410.732,444.078,445.335,399.161,445.905,0.3089914063,0.4287333333,0.3448539063,0.4295388889,0.3469359375,0.3814791667,0.3118445313,0.3806875
217,4,925.344,394.264,963.412,392.522,960.996,424.057,923.196,426.898,0.722925,0.4524111111,0.752665625,0.4548305556,0.750778125,0.4110319444,0.721246875,0.4070861111
218,1,385.107,138.96,431.756,134.387,431.259,170.517,384.797,174.31,0.3008648438,0.807,0.337309375,0.8133513889,0.3369210938,0.7631708333,0.3006226563,0.7579027778
218,2,927.003,134.93,965.578,138.982,967.119,171.675,928.287,168.429,0.7242210938,0.8125972222,0.7543578125,0.8069694444,0.7555617188,0.7615625,0.7252242188,0.7660708333
218,3,395.528,411.493,441.41,410.769,444.272,445.526,399.182,446.102,0.30900625,0.4284819444,0.3448515625,0.4294875,0.3470875,0.3812138889,0.3118609375,0.3804138889
218,4,925.276,394.26,963.427,392.603,961.112,423.967,923.081,426.938,0.722871875,0.4524166667,0.7526773438,0.4547180556,0.75086875,0.4111569444,0.7211570313,0.4070305556
219,1,385.193,139.023,431.167,134.499,431.167,170.463,384.611,174.347,0.3009320313,0.8069125,0.3368492188,0.8131958333,0.3368492188,0.7632458333,0.3004773438,0.7578513889
219,2,927.001,134.887,965.686,138.94,966.938,171.525,928.289,168.465,0.7242195313,0.8126569444,0.7544421875,0.8070277778,0.7554203125,0.7617708333,0.7252257813,0.7660208333
219,3,395.512,411.546,441.479,410.691,444.213,445.345,399.096,445.637,0.30899375,0.4284083333,0.3449054688,0.4295958333,0.3470414063,0.3814652778,0.31179375,0.3810597222
219,4,925.28,394.196,963.35,392.493,961.007,423.902,923.09,426.798,0.722875,0.4525055556,0.7526171875,0.4548708333,0.7507867188,0.4112472222,0.7211640625,0.407225
220,1,385.107,138.898,431.252,134.415,431.124,170.408,384.797,174.308,0.3008648438,0.8070861111,0.336915625,0.8133125,0.336815625,0.7633222222,0.3006226563,0.7579055556
220,2,927.072,134.736,965.48,138.829,967.025,171.612,928.163,168.44,0.724275,0.8128666667,0.75428125,0.8071819444,0.7554882813,0.76165,0.7251273438,0.7660555556
220,3,395.576,411.581,441.558,410.721,444.426,445.432,399.468,445.551,0.30904375,0.4283597222,0.3449671875,0.4295541667,0.3472078125,0.3813444444,0.312084375,0.3811791667
220,4,925.337,394.143,963.55,392.38,961.1,423.9,923.111,426.631,0.7229195313,0.4525791667,0.7527734375,0.4550277778,0.750859375,0.41125,0.7211804688,0.4074569444
221,1,385.056,139.016,432,134.312,432,170.426,384.896,174.333,0.300825,0.8069222222,0.3375,0.8134555556,0.3375,0.7632972222,0.3007,0.7578708333
221,2,927.547,134.787,965.8,138.863,967.318,171.328,928.128,168.406,0.7246460938,0.8127958333,0.75453125,0.8071347222,0.7557171875,0.7620444444,0.7251,0.7661027778
221,3,396.03,411.067,441.625,410.975,444.631,445.613,399.547,446.142,0.3093984375,0.4290736111,0.3450195313,0.4292013889,0.3473679688,0.3810930556,0.3121460938,0.3803583333
221,4,925.81,394.202,963.89,392.491,961.568,423.925,923.285,426.77,0.7232890625,0.4524972222,0.7530390625,0.4548736111,0.751225,0.4112152778,0.7213164063,0.4072638889
222,1,385,139.084,432,134.416,432,170.561,385,174.501,0.30078125,0.8068277778,0.3375,0.8133111111,0.3375,0.7631097222,0.30078125,0.7576375
222,2,927.341,134.737,965.879,138.723,967.357,171.351,928.238,168.445,0.7244851563,0.8128652778,0.7545929688,0.8073291667,0.7557476563,0.7620125,0.7251859375,0.7660486111
222,3,396.217,411.405,441.815,410.843,444.773,446.037,399.378,445.917,0.3095445313,0.4286041667,0.3451679688,0.4293847222,0.3474789063,0.3805041667,0.3120140625,0.3806708333
222,4,925.594,394.235,964.074,392.35,961.57,423.976,923.449,426.654,0.7231203125,0.4524513889,0.7531828125,0.4550694444,0.7512265625,0.4111444444,0.7214445313,0.407425
223,1,385.105,139.124,432,134.365,432,170.594,384.796,174.422,0.3008632813,0.8067722222,0.3375,0.8133819444,0.3375,0.7630638889,0.300621875,0.7577472222
223,2,927.161,134.537,965.74,138.644,967.388,171.295,928.235,168.456,0.7243445313,0.8131430556,0.754484375,0.8074388889,0.755771875,0.7620902778,0.7251835938,0.7660333333
223,3,395.982,411.329,441.558,410.883,444.592,445.85,399.388,446.068,0.3093609375,0.4287097222,0.3449671875,0.4293291667,0.3473375,0.3807638889,0.312021875,0.3804611111
223,4,925.361,394.111,963.816,392.037,961.563,423.796,923.558,426.616,0.7229382813,0.4526236111,0.75298125,0.4555041667,0.7512210938,0.4113944444,0.7215296875,0.4074777778
224,1,385.208,138.888,431.068,134.432,431.206,170.598,384.546,174.379,0.30094375,0.8071,0.336771875,0.8132888889,0.3368796875,0.7630583333,0.3004265625,0.7578069444
224,2,926.627,134.48,965.523,138.621,967.235,171.371,928.565,168.46,0.7239273438,0.8132222222,0.7543148438,0.8074708333,0.7556523438,0.7619847222,0.7254414063,0.7660277778
224,3,395.474,411.19,441.446,410.86,444.283,445.307,399.141,446.067,0.3089640625,0.4289027778,0.3448796875,0.4293611111,0.3470960938,0.3815180556,0.3118289063,0.3804625
224,4,925.371,394.115,963.61,392.044,961.014,423.732,923.189,426.753,0.7229460938,0.4526180556,0.7528203125,0.4554944444,0.7507921875,0.4114833333,0.7212414063,0.4072875
225,1,384.625,138.787,431.068,134.378,431.205,170.431,384.143,174.374,0.3004882813,0.8072402778,0.336771875,0.8133638889,0.3368789063,0.7632902778,0.3001117188,0.7578138889
225,2,926.673,134.465,965.564,138.668,967.109,171.457,928.079,168.376,0.7239632813,0.8132430556,0.754346875,0.8074055556,0.7555539063,0.7618652778,0.7250617188,0.7661444444
225,3,395.393,411.356,441.443,410.717,444.192,445.283,399.253,445.295,0.3089007813,0.4286722222,0.3448773438,0.4295597222,0.347025,0.3815513889,0.3119164063,0.3815347222
225,4,925.317,394.052,963.563,392.06,960.992,423.798,923.186,426.739,0.7229039063,0.4527055556,0.7527835938,0.4554722222,0.750775,0.4113916667,0.7212390625,0.4073069444
226,1,385.143,138.641,431.068,134.391,431.205,170.549,384.344,174.112,0.3008929688,0.8074430556,0.336771875,0.8133458333,0.3368789063,0.7631263889,0.30026875,0.7581777778
226,2,926.825,134.666,965.605,138.497,967.136,171.245,928.325,168.408,0.7240820313,0.8129638889,0.7543789063,0.8076430556,0.755575,0.7621597222,0.7252539063,0.7661
226,3,395.288,411.246,441.489,410.756,444.141,445.218,399.508,445.331,0.30881875,0.428825,0.3449132813,0.4295055556,0.3469851563,0.3816416667,0.312115625,0.3814847222
226,4,925.288,394.084,963.557,392.287,961.1,423.9,923.101,426.632,0.72288125,0.4526611111,0.7527789063,0.4551569444,0.750859375,0.41125,0.7211726563,0.4074555556
227,1,385.005,138.663,431.824,134.239,431.687,170.315,384.996,174.002,0.3007851563,0.8074125,0.3373625,0.8135569444,0.3372554688,0.7634513889,0.300778125,0.7583305556
227,2,927.022,134.737,965.637,138.551,967.226,171.251,928.262,168.404,0.7242359375,0.8128652778,0.7544039063,0.8075680556,0.7556453125,0.7621513889,0.7252046875,0.7661055556
227,3,395.47,411.075,441.482,410.835,444.2,445.06,399.027,445.119,0.3089609375,0.4290625,0.3449078125,0.4293958333,0.34703125,0.3818611111,0.3117398438,0.3817791667
227,4,925.287,394.095,963.591,392.28,961.003,423.866,923.095,426.728,0.7228804688,0.4526458333,0.7528054688,0.4551666667,0.7507835938,0.4112972222,0.7211679688,0.4073222222
228,1,384.867,138.665,431.139,134.058,430.966,170.488,384.131,173.76,0.3006773438,0.8074097222,0.3368273438,0.8138083333,0.3366921875,0.7632111111,0.3001023438,0.7586666667
228,2,926.627,134.689,965.708,138.854,966.784,171.365,928.278,168.356,0.7239273438,0.8129319444,0.754459375,0.8071472222,0.7553,0.7619930556,0.7252171875,0.7661722222
228,3,395.371,411.14,440.863,410.688,443.856,445.043,398.438,445.043,0.3088835938,0.4289722222,0.3444242188,0.4296,0.3467625,0.3818847222,0.3112796875,0.3818847222
228,4,924.593,394.604,963.196,392.181,960.787,423.854,922.952,426.773,0.7223382813,0.4519388889,0.752496875,0.4553041667,0.7506148438,0.4113138889,0.72105625,0.4072597222
229,1,384.31,138.478,431.297,134.175,429.927,170.304,383.87,174.086,0.3002421875,0.8076694444,0.3369507813,0.8136458333,0.3358804688,0.7634666667,0.2998984375,0.7582138889
229,2,926.64,134.679,965.374,138.71,966.632,171.441,927.989,168.399,0.7239375,0.8129458333,0.7541984375,0.8073472222,0.75518125,0.7618875,0.7249914063,0.7661125
229,3,395.394,411.11,440.777,410.889,443.827,445.233,398.322,444.935,0.3089015625,0.4290138889,0.3443570313,0.4293208333,0.3467398438,0.3816208333,0.3111890625,0.3820347222
229,4,924.397,395.126,963.123,391.903,960.766,423.856,922.82,426.783,0.7221851563,0.4512138889,0.7524398438,0.4556902778,0.7505984375,0.4113111111,0.720953125,0.4072458333
230,1,385.191,138.521,431.068,134.298,431.205,170.411,384.362,173.833,0.3009304688,0.8076097222,0.336771875,0.813475,0.3368789063,0.7633180556,0.3002828125,0.7585652778
230,2,926.918,134.601,965.468,138.8,967.023,171.326,928.187,168.409,0.7241546875,0.8130541667,0.754271875,0.8072222222,0.7554867188,0.7620472222,0.7251460938,0.7660986111
230,3,395.619,411.29,441.466,410.739,444.162,445.189,398.651,445.018,0.3090773438,0.4287638889,0.3448953125,0.4295291667,0.3470015625,0.3816819444,0.3114460938,0.3819194444
230,4,925.284,394.146,963.422,392.386,961.004,423.951,923.094,426.747,0.722878125,0.452575,0.7526734375,0.4550194444,0.750784375,0.4111791667,0.7211671875,0.4072958333
231,1,385.172,138.522,431.716,134.238,431.579,170.309,384.634,173.973,0.300915625,0.8076083333,0.337278125,0.8135583333,0.3371710938,0.7634597222,0.3004953125,0.7583708333
231,2,927.234,134.695,965.561,138.902,967.372,171.541,928.162,168.151,0.7244015625,0.8129236111,0.7543445313,0.8070805556,0.755759375,0.7617486111,0.7251265625,0.7664569444
231,3,395.487,411.073,441.479,410.838,443.982,445.142,398.655,445.072,0.3089742188,0.4290652778,0.3449054688,0.4293916667,0.3468609375,0.3817472222,0.3114492188,0.3818444444
231,4,925.264,394.095,963.513,392.383,960.873,423.977,922.936,426.796,0.7228625,0.4526458333,0.7527445313,0.4550236111,0.7506820313,0.4111430556,0.72104375,0.4072277778
232,1,384.199,138.506,431.103,134.281,430.949,170.344,383.922,173.912,0.3001554688,0.8076305556,0.3367992188,0.8134986111,0.3366789063,0.7634111111,0.2999390625,0.7584555556
232,2,926.592,134.85,965.23,138.933,966.86,171.667,928.212,168.514,0.7239,0.8127083333,0.7540859375,0.8070375,0.755359375,0.7615736111,0.725165625,0.7659527778
232,3,394.912,411.079,440.595,410.831,443.528,445.273,398.297,445.65,0.308525,0.4290569444,0.3442148438,0.4294013889,0.34650625,0.3815652778,0.3111695313,0.3810416667
232,4,924.477,394.224,962.672,392.493,960.65,424.028,922.544,426.905,0.7222476563,0.4524666667,0.7520875,0.4548708333,0.7505078125,0.4110722222,0.7207375,0.4070763889
233,1,384.099,138.572,430.645,134.309,430.431,170.408,383.804,174.111,0.3000773438,0.8075388889,0.3364414063,0.8134597222,0.3362742188,0.7633222222,0.299846875,0.7581791667
233,2,925.761,134.982,965.02,139.005,966.343,171.71,927.531,168.6,0.7232507813,0.812525,0.753921875,0.8069375,0.7549554688,0.7615138889,0.7246335938,0.7658333333
233,3,394.755,411.104,440.472,410.895,443.31,445.237,397.975,445.377,0.3084023438,0.4290222222,0.34411875,0.4293125,0.3463359375,0.3816152778,0.3109179688,0.3814208333
233,4,924.406,394.287,962.555,392.541,960.292,424.254,922.308,426.985,0.7221921875,0.4523791667,0.7519960938,0.4548041667,0.750228125,0.4107583333,0.720553125,0.4069652778
234,1,384.098,138.648,430.929,134.294,430.467,170.418,383.804,174.141,0.3000765625,0.8074333333,0.3366632813,0.8134805556,0.3363023438,0.7633083333,0.299846875,0.7581375
234,2,926.283,134.824,965.151,139.039,966.333,171.776,927.695,168.645,0.7236585938,0.8127444444,0.7540242188,0.8068902778,0.7549476563,0.7614222222,0.7247617188,0.7657708333
