Frame No.,Marker No.,Top Left,,Top Right,,Bottom Right,,Bottom Left,,Top Left,,Top Right,,Bottom Right,,Bottom Left,
,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
156,3,180.108,375.709,213.604,372.547,218.303,403.382,184.964,405.74,0.140709375,0.4781819444,0.166878125,0.4825736111,0.1705492188,0.4397472222,0.144503125,0.4364722222
156,4,653.533,334.69,696.821,331.416,697.078,363.114,654.278,366.99,0.5105726563,0.5351527778,0.5443914063,0.5397,0.5445921875,0.495675,0.5111546875,0.4902916667
157,1,165.118,137.351,198.417,128.989,197.778,160.068,164.765,167.577,0.1289984375,0.8092347222,0.1550132813,0.8208486111,0.1545140625,0.7776833333,0.1287226563,0.7672541667
157,2,645.533,79.9607,689.714,80.0834,691.394,112.596,646.791,112.976,0.5043226563,0.8889434722,0.5388390625,0.8887730556,0.5401515625,0.8436166667,0.5053054688,0.8430888889
157,3,180.724,375.538,214.334,372.221,218.891,403.035,185.439,405.45,0.141190625,0.4784194444,0.1674484375,0.4830263889,0.1710085938,0.4402291667,0.1448742188,0.436875
157,4,653.885,334.3,697.776,330.737,698.104,362.778,655.38,366.245,0.5108476563,0.5356944444,0.5451375,0.5406430556,0.54539375,0.4961416667,0.512015625,0.4913263889
158,1,165,137.3,199.163,128.797,198.828,160.073,165,167.297,0.12890625,0.8093055556,0.1555960938,0.8211152778,0.155334375,0.7776763889,0.12890625,0.7676430556
158,2,646.523,80,690.693,80,692.03,111.851,647.258,112.335,0.5050960938,0.8888888889,0.5396039063,0.8888888889,0.5406484375,0.8446513889,0.5056703125,0.8439791667
158,3,181.461,375.458,214.809,372.121,219.684,402.797,186.338,405.483,0.1417664063,0.4785305556,0.1678195313,0.4831652778,0.171628125,0.4405597222,0.1455765625,0.4368291667
158,4,655.151,333.766,698.195,330.584,698.92,362.47,656.107,366.027,0.5118367188,0.5364361111,0.5454648438,0.5408555556,0.54603125,0.4965694444,0.5125835938,0.4916291667
159,1,166.113,136.71,200.039,128.846,198.744,160.029,165.779,167.408,0.1297757813,0.810125,0.1562804688,0.8210472222,0.15526875,0.7777375,0.1295148438,0.7674888889
159,2,647.25,80,691.898,80,692.237,111.939,648.149,112.02,0.5056640625,0.8888888889,0.5405453125,0.8888888889,0.5408101563,0.8445291667,0.5063664063,0.8444166667
159,3,181.639,375.329,215.407,372.078,220.206,402.749,187.008,405.591,0.1419054688,0.4787097222,0.1682867188,0.483225,0.1720359375,0.4406263889,0.1461,0.4366791667
159,4,655.804,333.672,698.716,330.613,699.927,362.43,656.31,365.857,0.512346875,0.5365666667,0.545871875,0.5408152778,0.5468179688,0.496625,0.5127421875,0.4918652778
160,1,166.178,136.823,200,129.136,200,160.148,165.827,167.719,0.1298265625,0.8099680556,0.15625,0.8206444444,0.15625,0.7775722222,0.1295523438,0.7670569444
160,2,647.886,80.0001,691.692,80,692.91,111.822,648.272,112.055,0.5061609375,0.88888875,0.540384375,0.8888888889,0.5413359375,0.8446916667,0.5064625,0.8443680556
160,3,182.073,375.525,215.648,372.529,220.383,403.354,187.025,405.699,0.1422445313,0.4784375,0.168475,0.4825986111,0.1721742188,0.4397861111,0.1461132813,0.4365291667
160,4,655.75,333.824,700,330.506,700,362.513,657.217,366.111,0.5123046875,0.5363555556,0.546875,0.5409638889,0.546875,0.4965097222,0.5134507813,0.4915125
161,1,166.126,137.734,200,129.583,200,159.966,165.773,167.868,0.1297859375,0.8087027778,0.15625,0.8200236111,0.15625,0.777825,0.1295101563,0.76685
161,2,647.809,80,692.01,80,692.787,112.138,648.675,112.36,0.5061007813,0.8888888889,0.5406328125,0.8888888889,0.5412398438,0.8442527778,0.5067773438,0.8439444444
161,3,182.414,376.36,216.025,372.99,220.692,403.86,187.322,406.414,0.1425109375,0.4772777778,0.1687695313,0.4819583333,0.172415625,0.4390833333,0.1463453125,0.4355361111
161,4,656.663,334.282,699.846,330.965,700.353,362.763,657.141,366.786,0.5130179688,0.5357194444,0.5467546875,0.5403263889,0.5471507813,0.4961625,0.5133914063,0.490575
162,1,166.636,138.17,200.218,130.397,199.885,160.672,165.801,168.567,0.130184375,0.8080972222,0.1564203125,0.8188930556,0.1561601563,0.7768444444,0.1295320313,0.7658791667
162,2,648.202,80.8436,692.462,81.0783,693.742,113,649.054,113,0.5064078125,0.8877172222,0.5409859375,0.88739125,0.5419859375,0.8430555556,0.5070734375,0.8430555556
162,3,182.826,377.223,216.745,373.736,220.937,404.675,187.654,406.885,0.1428328125,0.4760791667,0.1693320313,0.4809222222,0.1726070313,0.4379513889,0.1466046875,0.4348819444
162,4,656.943,335.246,700.398,331.551,701.02,363.666,658.161,367.485,0.5132367188,0.5343805556,0.5471859375,0.5395125,0.547671875,0.4949083333,0.5141882813,0.4896041667
163,1,167.114,138.439,200.615,130.566,200.063,160.966,166.784,168.481,0.1305578125,0.8077236111,0.1567304688,0.8186583333,0.1562992188,0.7764361111,0.1303,0.7659986111
163,2,648.727,81,693.131,81,694.409,113,649.925,113,0.5068179688,0.8875,0.5415085938,0.8875,0.5425070313,0.8430555556,0.5077539063,0.8430555556
163,3,183.295,376.67,217.297,374.03,221.878,404.552,188.48,407.145,0.1431992188,0.4768472222,0.1697632813,0.4805138889,0.1733421875,0.4381222222,0.14725,0.4345208333
163,4,657.808,335.093,701.473,331.33,702.183,363.53,658.807,367.244,0.5139125,0.5345930556,0.5480257813,0.5398194444,0.5485804688,0.4950972222,0.5146929688,0.4899388889
164,1,168.116,138.385,202.133,130.286,201.647,160.779,167.79,168.382,0.131340625,0.8077986111,0.1579164063,0.8190472222,0.1575367188,0.7766958333,0.1310859375,0.7661361111
164,2,649.737,81,694.028,81.0001,695.263,113.089,650.853,112.808,0.5076070313,0.8875,0.542209375,0.8874998611,0.5431742188,0.8429319444,0.5084789063,0.8433222222
164,3,184.397,377.258,217.906,373.681,222.661,404.568,189.281,407.168,0.1440601563,0.4760305556,0.1702390625,0.4809986111,0.1739539063,0.4381,0.1478757813,0.4344888889
164,4,658.802,335.403,702.114,332.012,703.103,363.934,660.251,367.752,0.5146890625,0.5341625,0.5485265625,0.5388722222,0.5492992188,0.4945361111,0.5158210938,0.4892333333
165,1,169.062,138.427,202.7,129.994,202.264,160.553,168.882,168.259,0.1320796875,0.8077402778,0.158359375,0.8194527778,0.15801875,0.7770097222,0.1319390625,0.7663069444
165,2,651.415,81,695.733,81,696.451,113.08,652.183,113.37,0.5089179688,0.8875,0.5435414063,0.8875,0.5441023438,0.8429444444,0.5095179688,0.8425416667
165,3,185.292,376.805,219.091,373.558,223.842,404.637,190.282,406.832,0.144759375,0.4766597222,0.1711648438,0.4811694444,0.1748765625,0.4380041667,0.1486578125,0.4349555556
165,4,660.459,335.36,703.951,332.126,704.111,364.093,661.218,367.779,0.5159835938,0.5342222222,0.5499617188,0.5387138889,0.5500867188,0.4943152778,0.5165765625,0.4891958333
166,1,170.34,138.05,204.005,129.676,203.995,160.617,169.683,167.917,0.133078125,0.8082638889,0.1593789063,0.8198944444,0.1593710938,0.7769208333,0.1325648438,0.7667819444
166,2,652.784,81,697.386,81,698.328,112.925,653.881,113.166,0.5099875,0.8875,0.5448328125,0.8875,0.54556875,0.8431597222,0.5108445313,0.842825
166,3,186.527,376.261,220.24,373.413,225.076,403.986,191.452,406.424,0.1457242188,0.4774152778,0.1720625,0.4813708333,0.175840625,0.4389083333,0.149571875,0.4355222222
166,4,661.604,335.257,705.733,331.931,706.106,363.813,663.24,367.451,0.516878125,0.5343652778,0.5513539063,0.5389847222,0.5516453125,0.4947041667,0.51815625,0.4896513889
167,2,654.555,80.7921,698.687,81.0828,700.176,112.942,655.621,113.016,0.5113710938,0.88778875,0.5458492188,0.887385,0.5470125,0.8431361111,0.5122039063,0.8430333333
167,3,187.779,375.72,221.615,372.621,226.339,403.618,192.752,406.05,0.1467023438,0.4781666667,0.1731367188,0.4824708333,0.1768273438,0.4394194444,0.1505875,0.4360416667
167,4,663.667,334.797,706.867,331.428,707.702,363.454,664.391,367.097,0.5184898438,0.5350041667,0.5522398438,0.5396833333,0.5528921875,0.4952027778,0.5190554688,0.4901430556
168,1,173.28,136.338,206.714,128.406,206.081,159.772,172.343,167.323,0.135375,0.8106416667,0.1614953125,0.8216583333,0.1610007813,0.7780944444,0.1346429688,0.7676069444
168,2,656.18,80,700.585,80,702.151,112.005,657.501,112.129,0.512640625,0.8888888889,0.5473320313,0.8888888889,0.5485554688,0.8444375,0.5136726563,0.8442652778
168,3,189.237,375.444,223.336,372.596,227.956,402.991,194.127,405.488,0.1478414063,0.47855,0.17448125,0.4825055556,0.178090625,0.4402902778,0.1516617188,0.4368222222
168,4,665.881,334.315,709.017,330.91,709.175,362.975,666.054,366.725,0.5202195313,0.5356736111,0.5539195313,0.5404027778,0.5540429688,0.4958680556,0.5203546875,0.4906597222
169,1,174,136.181,208.119,128.077,207.942,159.142,174,166.439,0.1359375,0.8108597222,0.1625929688,0.8221152778,0.1624546875,0.7789694444,0.1359375,0.7688347222
169,2,658.057,79.8303,702.221,80.0455,703.562,111.594,659.629,112.034,0.5141070313,0.8891245833,0.5486101563,0.8888256944,0.5496578125,0.8450083333,0.5153351563,0.8443972222
169,3,190.768,375.005,224.743,371.503,229.608,402.544,195.652,405.117,0.1490375,0.4791597222,0.1755804688,0.4840236111,0.17938125,0.4409111111,0.152853125,0.4373375
169,4,667.745,333.932,710.979,330.571,711.276,362.67,668.183,366.135,0.5216757813,0.5362055556,0.5554523438,0.5408736111,0.555684375,0.4962916667,0.5220179688,0.4914791667
170,1,175.241,135.747,210,127.442,210,158.49,174.91,166.147,0.1369070313,0.8114625,0.1640625,0.8229972222,0.1640625,0.779875,0.1366484375,0.7692402778
170,2,659.733,79,704.13,79,705.811,111.043,661.278,111.319,0.5154164063,0.8902777778,0.5501015625,0.8902777778,0.5514148438,0.8457736111,0.5166234375,0.8453902778
170,3,192.046,374.359,226.082,371.062,230.75,402.034,196.997,404.53,0.1500359375,0.4800569444,0.1766265625,0.4846361111,0.1802734375,0.4416194444,0.1539039063,0.4381527778
170,4,669.251,333.322,712.153,330.451,713.148,362.464,670.12,365.833,0.5228523438,0.5370527778,0.5563695313,0.5410402778,0.557146875,0.4965777778,0.52353125,0.4918986111
171,1,176.387,135.321,210.309,127.215,210.575,157.821,175.803,165.492,0.1378023438,0.8120541667,0.1643039063,0.8233125,0.1645117188,0.7808041667,0.1373460938,0.77015
171,2,661.555,78.9227,705.558,79.0394,706.665,111,662.246,111,0.5168398438,0.8903851389,0.5512171875,0.8902230556,0.5520820313,0.8458333333,0.5173796875,0.8458333333
171,3,192.857,374.103,226.786,371.072,231.733,401.794,197.561,403.978,0.1506695313,0.4804125,0.1771765625,0.4846222222,0.1810414063,0.4419527778,0.1543445313,0.4389194444
171,4,669.996,333.415,714,330.24,714,362.296,671.302,365.713,0.523434375,0.5369236111,0.5578125,0.5413333333,0.5578125,0.4968111111,0.5244546875,0.4920652778
172,1,177.12,135.224,211.266,127.027,210.774,158.31,176.766,165.517,0.138375,0.8121888889,0.1650515625,0.8235736111,0.1646671875,0.780125,0.1380984375,0.7701152778
172,2,661.888,78.9951,706.227,79.0054,707.907,111.236,663.388,111.524,0.5171,0.8902845833,0.5517398438,0.8902702778,0.5530523438,0.8455055556,0.518271875,0.8451055556
172,3,193.019,374.284,227.155,371.014,231.745,402.159,197.773,404.594,0.1507960938,0.4801611111,0.1774648438,0.4847027778,0.1810507813,0.4414458333,0.1545101563,0.4380638889
172,4,670.682,333.699,714.01,330.742,714.18,362.745,671.301,366.384,0.5239703125,0.5365291667,0.5578203125,0.5406361111,0.557953125,0.4961875,0.5244539063,0.4911333333
173,1,177.071,135.321,211.284,127.339,210.769,158.21,176.877,165.475,0.1383367188,0.8120541667,0.165065625,0.8231402778,0.1646632813,0.7802638889,0.1381851563,0.7701736111
173,2,662.218,79.688,706.59,80.0972,708.151,112,663.287,112,0.5173578125,0.8893222222,0.5520234375,0.8887538889,0.5532429688,0.8444444444,0.5181929688,0.8444444444
173,3,193.089,374.587,227.154,371.048,231.654,402.361,197.586,404.329,0.1508507813,0.4797402778,0.1774640625,0.4846555556,0.1809796875,0.4411652778,0.1543640625,0.4384319444
173,4,670.766,334.215,713.892,330.978,714.244,362.965,671.102,366.677,0.5240359375,0.5358125,0.557728125,0.5403083333,0.558003125,0.4958819444,0.5242984375,0.4907263889
174,1,177,134.814,211.128,127.214,210.942,157.881,177,165.23,0.13828125,0.8127583333,0.16494375,0.8233138889,0.1647984375,0.7807208333,0.13828125,0.7705138889
174,2,662.05,78.7221,706.601,79.8725,708.246,111.811,663.297,112.022,0.5172265625,0.89066375,0.5520320313,0.8890659722,0.5533171875,0.8447069444,0.5182007813,0.8444138889
174,3,192.794,373.953,226.803,370.815,231.632,401.775,197.629,404.171,0.1506203125,0.4806208333,0.1771898438,0.4849791667,0.1809625,0.4419791667,0.1543976563,0.4386513889
174,4,670.483,333.787,713.941,330.626,714.123,362.711,671.201,366.198,0.5238148438,0.5364069444,0.5577664063,0.5407972222,0.5579085938,0.4962347222,0.5243757813,0.4913916667
175,1,176.99,134.559,210.854,126.449,210.082,157.219,175.877,164.902,0.1382734375,0.8131125,0.1647296875,0.8243763889,0.1641265625,0.7816402778,0.1374039063,0.7709694444
175,2,661.611,78.9175,706.047,79.0408,707.629,111,663.294,111,0.5168835938,0.8903923611,0.5515992188,0.8902211111,0.5528351563,0.8458333333,0.5181984375,0.8458333333
175,3,192.331,373.587,226.416,370.283,230.932,401.393,197.063,403.675,0.1502585938,0.4811291667,0.1768875,0.4857180556,0.180415625,0.4425097222,0.1539554688,0.4393402778
175,4,669.836,333.311,713.736,330.176,714.026,362.346,670.63,365.576,0.523309375,0.5370680556,0.55760625,0.5414222222,0.5578328125,0.4967416667,0.5239296875,0.4922555556
176,1,176,134.405,210.213,126.288,209.89,157.477,176,164.519,0.1375,0.8133263889,0.1642289063,0.8246,0.1639765625,0.7812819444,0.1375,0.7715013889
176,2,661.578,77.7415,705.777,78.701,706.892,111.165,662.32,110.422,0.5168578125,0.8920256944,0.5513882813,0.8906930556,0.552259375,0.8456041667,0.5174375,0.8466361111
176,3,191.998,373.792,225.918,370.037,230.337,400.676,196.529,403.44,0.1499984375,0.4808444444,0.1764984375,0.4860597222,0.1799507813,0.4435055556,0.1535382813,0.4396666667
176,4,669.668,332.96,712.889,329.709,713.241,361.751,670.155,365.337,0.523178125,0.5375555556,0.5569445313,0.5420708333,0.5572195313,0.4975680556,0.5235585938,0.4925875
177,1,176.114,133.624,209.885,125.791,210.062,156.908,175.78,164.283,0.1375890625,0.8144111111,0.1639726563,0.8252902778,0.1641109375,0.7820722222,0.137328125,0.7718291667
177,2,661.256,78,705.827,78,706.414,109.951,662.151,110.27,0.51660625,0.8916666667,0.5514273438,0.8916666667,0.5518859375,0.8472902778,0.5173054688,0.8468472222
177,3,191.686,372.877,225.62,369.702,230.391,400.584,196.403,402.869,0.1497546875,0.4821152778,0.176265625,0.486525,0.1799929688,0.4436333333,0.1534398438,0.4404597222
177,4,669.459,332.359,712.947,329.362,713.118,361.388,670.217,364.757,0.5230148438,0.5383902778,0.5569898438,0.5425527778,0.5571234375,0.4980722222,0.5236070313,0.4933930556
178,1,176.123,133.005,210.118,125.279,209.941,156.298,175.766,163.478,0.1375960938,0.8152708333,0.1641546875,0.8260013889,0.1640164063,0.7829194444,0.1373171875,0.7729472222
178,2,661.475,77.3075,705.867,78.2316,706.338,109.934,662.204,109.89,0.5167773438,0.8926284722,0.5514585938,0.891345,0.5518265625,0.8473138889,0.517346875,0.847375
178,3,191.468,372.47,225.697,369.129,230.248,399.727,196.343,402.522,0.149584375,0.4826805556,0.1763257813,0.4873208333,0.17988125,0.4448236111,0.1533929688,0.4409416667
178,4,669.524,332.093,713.01,328.845,712.989,360.797,670.093,364.437,0.523065625,0.5387597222,0.5570390625,0.5432708333,0.5570226563,0.4988930556,0.5235101563,0.4938375
