Frame No.,Marker No.,Top Left,,Top Right,,Bottom Right,,Bottom Left,,Top Left,,Top Right,,Bottom Right,,Bottom Left,
,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
139,4,1061.77,356.44,1098.49,358.144,1095.65,389.098,1059.01,388.95,0.829507813,0.504944444,0.858195313,0.502577778,0.855976563,0.459586111,0.827351563,0.459791667
140,1,561.786,97.8117,603.924,94.3054,604.203,126.328,563.011,129.121,0.438895313,0.864150417,0.471815625,0.869020278,0.472033594,0.824544444,0.439852344,0.820665278
140,2,1060.73,101.62,1097.95,107.046,1100.62,138.821,1063.53,134.248,0.828695313,0.858861111,0.857773438,0.851325,0.859859375,0.807193056,0.830882813,0.813544444
140,3,571.928,340.909,612.638,342.249,614.287,373.715,573.32,372.185,0.44681875,0.526515278,0.478623438,0.524654167,0.479911719,0.480951389,0.44790625,0.483076389
140,4,1061.97,356.649,1098.54,358.189,1095.62,389.117,1058.84,388.873,0.829664063,0.504654167,0.858234375,0.502515278,0.855953125,0.459559722,0.82721875,0.459898611
141,1,561.782,98.0669,603.745,94.3409,604.206,126.463,562.523,129.222,0.438892188,0.863795972,0.471675781,0.868970972,0.472035938,0.824356944,0.439471094,0.820525
141,2,1060.67,101.568,1097.67,106.587,1100.7,138.853,1063.31,134.127,0.828648438,0.858933333,0.857554688,0.8519625,0.859921875,0.807148611,0.830710938,0.8137125
141,3,571.888,340.859,612.617,342.346,614.445,373.711,573.394,372.21,0.4467875,0.526584722,0.478607031,0.524519444,0.480035156,0.480956944,0.447964063,0.483041667
141,4,1061.98,356.239,1098.63,357.963,1095.62,389.232,1059.04,388.807,0.829671875,0.505223611,0.858304688,0.502829167,0.855953125,0.4594,0.827375,0.459990278
142,1,561.926,97.8646,604.008,94.2805,604.362,126.359,563.198,129.118,0.439004688,0.864076944,0.47188125,0.869054861,0.472157813,0.824501389,0.439998438,0.820669444
142,2,1060.97,101.391,1098.3,106.443,1100.95,138.67,1063.5,133.663,0.828882813,0.859179167,0.858046875,0.8521625,0.860117188,0.807402778,0.830859375,0.814356944
142,3,572.434,340.935,613.731,342.147,614.474,373.607,574.216,372.302,0.447214063,0.526479167,0.479477344,0.524795833,0.480057813,0.481101389,0.44860625,0.482913889
142,4,1062.35,356.282,1099.18,357.33,1096.22,389.237,1059.66,388.544,0.829960938,0.505163889,0.858734375,0.503708333,0.856421875,0.459393056,0.827859375,0.460355556
143,1,562.741,97.9507,604.453,94.4611,605.332,126.528,563.527,129.268,0.439641406,0.863957361,0.472228906,0.868804028,0.472915625,0.824266667,0.440255469,0.820461111
143,2,1061.32,101.179,1098.86,106.515,1101.42,138.397,1064.32,133.761,0.82915625,0.859473611,0.858484375,0.8520625,0.860484375,0.807781944,0.8315,0.814220833
143,3,572.968,340.715,613.897,342.39,615.667,373.75,574.929,372.6,0.44763125,0.526784722,0.479607031,0.524458333,0.480989844,0.480902778,0.449163281,0.4825
143,4,1062.63,356.429,1099.65,357.261,1096.91,389.183,1060.24,388.763,0.830179688,0.504959722,0.859101563,0.503804167,0.856960938,0.459468056,0.8283125,0.460051389
144,1,562.849,98.0448,604.708,94.5274,605.936,126.47,564.255,129.105,0.439725781,0.863826667,0.472428125,0.868711944,0.4733875,0.824347222,0.440824219,0.8206875
144,2,1061.86,101.229,1098.88,106.688,1101.98,138.71,1064.5,133.961,0.829578125,0.859404167,0.8585,0.851822222,0.860921875,0.807347222,0.831640625,0.813943056
144,3,573.318,340.883,614.061,342.279,615.804,373.671,574.902,372.511,0.447904688,0.526551389,0.479735156,0.5246125,0.481096875,0.4810125,0.449142188,0.482623611
144,4,1063.17,356.456,1099.93,357.633,1096.91,389.111,1060.1,388.945,0.830601563,0.504922222,0.859320313,0.5032875,0.856960938,0.459568056,0.828203125,0.459798611
145,1,562.738,97.9944,604.703,94.0567,606.038,126.281,564.004,129.251,0.439639063,0.863896667,0.472424219,0.869365694,0.473467188,0.824609722,0.440628125,0.820484722
145,2,1061.83,101.269,1099.22,106.657,1101.62,138.457,1064.47,133.817,0.829554688,0.859348611,0.858765625,0.851865278,0.860640625,0.807698611,0.831617188,0.814143056
145,3,573.153,340.582,614.155,342.24,615.824,373.641,575.025,372.402,0.447775781,0.526969444,0.479808594,0.524666667,0.4811125,0.481054167,0.449238281,0.482775
145,4,1063.24,356.478,1100.03,357.559,1097,389.111,1060.21,388.945,0.83065625,0.504891667,0.859398438,0.503390278,0.85703125,0.459568056,0.828289063,0.459798611
146,1,562.993,97.8112,604.693,94.1282,605.971,125.836,564.189,129.035,0.439838281,0.864151111,0.472416406,0.869266389,0.473414844,0.825227778,0.440772656,0.820784722
146,2,1062.05,101.302,1099.27,106.27,1101.95,138.454,1064.53,133.583,0.829726563,0.859302778,0.858804688,0.852402778,0.860898438,0.807702778,0.831664063,0.814468056
146,3,573.249,340.679,614.038,341.853,615.92,373.478,575.048,372.047,0.447850781,0.526834722,0.479717188,0.525204167,0.4811875,0.481280556,0.44925625,0.483268056
146,4,1063.24,356.231,1100.08,357.322,1096.88,389.389,1060.31,388.062,0.83065625,0.505234722,0.8594375,0.503719444,0.8569375,0.459181944,0.828367188,0.461025
147,1,562.876,97.1645,604.352,93.6255,605.345,125.676,563.054,128.525,0.439746875,0.865049306,0.47215,0.869964583,0.472925781,0.82545,0.439885938,0.821493056
147,2,1061.51,100.484,1098.93,105.991,1101.58,137.852,1064.38,133.013,0.829304688,0.860438889,0.858539063,0.852790278,0.860609375,0.808538889,0.831546875,0.815259722
147,3,572.521,340.196,613.716,341.314,614.833,373.059,574.326,371.253,0.447282031,0.527505556,0.479465625,0.525952778,0.480338281,0.4818625,0.448692188,0.484370833
147,4,1062.54,355.249,1099.33,357.116,1096.58,388.367,1060.11,387.381,0.830109375,0.506598611,0.858851563,0.504005556,0.856703125,0.460601389,0.828210938,0.461970833
148,1,561.24,96.3207,602.793,92.7819,604.36,124.475,562.227,127.647,0.43846875,0.86622125,0.470932031,0.87113625,0.47215625,0.827118056,0.439239844,0.8227125
148,2,1060.38,99.531,1097.72,104.878,1100.58,136.778,1063.44,132.1,0.828421875,0.8617625,0.85759375,0.854336111,0.859828125,0.810030556,0.8308125,0.816527778
148,3,571.015,339.049,611.739,340.34,613.38,371.757,572.609,370.677,0.446105469,0.529098611,0.477921094,0.527305556,0.479203125,0.483670833,0.447350781,0.485170833
148,4,1061.28,354.375,1098.18,355.451,1095.37,387.129,1058.66,386.864,0.829125,0.5078125,0.857953125,0.506318056,0.855757813,0.462320833,0.827078125,0.462688889
149,1,559.592,95.5311,600.769,91.7379,602.326,123.643,560.123,126.881,0.43718125,0.867317917,0.469350781,0.87258625,0.470567188,0.828273611,0.437596094,0.823776389
149,2,1059.05,98.3594,1096.17,103.843,1098.54,135.643,1061.36,130.63,0.827382813,0.863389722,0.856382813,0.855773611,0.858234375,0.811606944,0.8291875,0.818569444
149,3,568.881,338.825,609.856,339.078,611.261,371.168,570.774,369.653,0.444438281,0.529409722,0.47645,0.529058333,0.477547656,0.484488889,0.445917188,0.486593056
149,4,1059.65,352.767,1096.51,354.715,1093.73,386.389,1057.22,384.865,0.827851563,0.510045833,0.856648438,0.507340278,0.854476563,0.463348611,0.825953125,0.465465278
150,1,556.915,94.9447,598.758,91.137,599.388,122.967,557.9,126.3,0.435089844,0.868132361,0.467779688,0.873420833,0.468271875,0.8292125,0.435859375,0.824583333
150,2,1057.03,97.5597,1094.27,102.593,1096.66,134.552,1059.53,129.6,0.825804688,0.864500417,0.854898438,0.857509722,0.856765625,0.813122222,0.827757813,0.82
150,3,566.499,337.728,607.587,339.174,608.74,370.659,568.59,368.737,0.442577344,0.530933333,0.474677344,0.528925,0.475578125,0.485195833,0.444210938,0.487865278
150,4,1057.7,352.399,1094.65,353.63,1091.7,385.21,1055.02,384.662,0.826328125,0.510556944,0.855195313,0.508847222,0.852890625,0.464986111,0.824234375,0.465747222
151,1,553.845,94.4029,595.847,90.648,596.345,122.619,555.118,125.701,0.432691406,0.868884861,0.465505469,0.8741,0.465894531,0.829695833,0.433685938,0.825415278
151,2,1054.69,96.5652,1091.7,101.54,1094.45,133.532,1056.65,128.764,0.823976563,0.865881667,0.852890625,0.858972222,0.855039063,0.814538889,0.825507813,0.821161111
151,3,563.689,337.271,604.339,338.279,606.096,369.8,565.319,368.68,0.440382031,0.531568056,0.472139844,0.530168056,0.4735125,0.486388889,0.441655469,0.487944444
151,4,1056.51,350.989,1092.35,353.01,1088.97,384.224,1054.38,382.961,0.825398438,0.512515278,0.853398438,0.509708333,0.850757813,0.466355556,0.823734375,0.468109722
152,1,550.94,93.9697,591.772,89.9494,592.371,121.998,550.764,124.868,0.430421875,0.869486528,0.462321875,0.875070278,0.462789844,0.830558333,0.430284375,0.826572222
152,2,1051.32,95.5368,1088.54,100.416,1091.3,132.505,1053.5,127.632,0.82134375,0.86731,0.850421875,0.860533333,0.852578125,0.815965278,0.823046875,0.822733333
152,3,559.619,336.819,600.058,337.333,602.232,369.552,561.552,367.923,0.437202344,0.532195833,0.468795313,0.531481944,0.47049375,0.486733333,0.4387125,0.488995833
152,4,1051.58,350.062,1088.79,351.409,1085.67,383.231,1048.7,382.333,0.821546875,0.513802778,0.850617188,0.511931944,0.848179688,0.467734722,0.819296875,0.468981944
153,1,545.954,93.6461,587.059,89.6254,588.185,121.502,546.245,125.022,0.426526563,0.869935972,0.458639844,0.875520278,0.459519531,0.831247222,0.426753906,0.826358333
153,2,1047.32,94.3733,1084.69,99.6862,1087.37,131.528,1049.18,126.751,0.81821875,0.868925972,0.847414063,0.861546944,0.849507813,0.817322222,0.819671875,0.823956944
153,3,555.014,336.815,595.709,337.092,597.162,369.199,556.404,367.75,0.433604688,0.532201389,0.465397656,0.531816667,0.466532813,0.487223611,0.434690625,0.489236111
153,4,1047.44,349.017,1084.63,351.096,1081.64,382.339,1044.62,381.326,0.8183125,0.515254167,0.847367188,0.512366667,0.84503125,0.468973611,0.816109375,0.470380556
154,1,540.905,93.6902,581.953,89.752,582.114,121.623,540.858,125.068,0.422582031,0.869874722,0.454650781,0.875344444,0.454776563,0.831079167,0.422545313,0.826294444
154,2,1042.57,93.6808,1080.22,98.8556,1082.6,130.748,1045.07,126.139,0.814507813,0.869887778,0.843921875,0.862700556,0.84578125,0.818405556,0.816460938,0.824806944
154,3,549.616,336.711,590.277,337.205,592.006,369.537,551.863,367.991,0.4293875,0.532345833,0.461153906,0.531659722,0.462504688,0.486754167,0.431142969,0.488901389
154,4,1042.95,348.544,1080.39,349.809,1077.21,381.267,1040.01,380.872,0.814804688,0.515911111,0.844054688,0.514154167,0.841570313,0.4704625,0.812507813,0.471011111
155,1,534.838,94.27,576.108,90.3375,575.942,122.566,535.198,125.544,0.417842188,0.869069444,0.450084375,0.87453125,0.449954688,0.829769444,0.418123438,0.825633333
155,2,1037.13,93.5016,1075.06,98.3159,1077.09,130.252,1040.39,126.232,0.810257813,0.870136667,0.839890625,0.863450139,0.841476563,0.819094444,0.812804688,0.824677778
155,3,543.872,337.917,583.959,338.037,584.533,370.386,545.105,368.523,0.4249,0.530670833,0.456217969,0.530504167,0.456666406,0.485575,0.425863281,0.4881625
155,4,1036.79,348.454,1074.64,349.588,1071.3,381.095,1034.65,380.954,0.809992188,0.516036111,0.8395625,0.514461111,0.836953125,0.470701389,0.808320313,0.470897222
156,1,526.871,95.6502,567.62,91.6504,568.07,123.536,526.871,126.898,0.411617969,0.8671525,0.443453125,0.872707778,0.443804688,0.828422222,0.411617969,0.823752778
156,2,1030.36,93.5976,1067.16,98.3604,1069.86,130.434,1032.22,126.161,0.80496875,0.870003333,0.83371875,0.863388333,0.835828125,0.818841667,0.806421875,0.824776389
156,3,534.465,338.94,573.966,339.164,575.257,371.089,536.033,370.741,0.417550781,0.52925,0.448410938,0.528938889,0.449419531,0.484598611,0.418775781,0.485081944
156,4,1029.54,348.664,1065.49,349.99,1062.91,380.981,1026.26,381.283,0.804328125,0.515744444,0.832414063,0.513902778,0.830398438,0.470859722,0.801765625,0.470440278
157,1,515.966,97.1659,555.247,93.1936,555.055,125.064,515.523,128.702,0.403098438,0.865047361,0.433786719,0.870564444,0.433636719,0.8263,0.402752344,0.821247222
157,2,1020.15,94.0569,1057.5,98.521,1059.51,130.687,1021.6,126.533,0.796992188,0.869365417,0.826171875,0.863165278,0.827742188,0.818490278,0.798125,0.824259722
157,3,522.596,341.084,561.852,340.96,562.386,373.196,523.776,372.192,0.408278125,0.526272222,0.438946875,0.526444444,0.439364063,0.481672222,0.4092,0.483066667
157,4,1017.99,349.168,1055.02,350.299,1051.65,382.021,1014.88,381.924,0.795304688,0.515044444,0.824234375,0.513473611,0.821601563,0.469415278,0.792875,0.46955
158,4,1004.41,350.578,1041.51,351.187,1037.75,382.912,1001.62,383.044,0.784695313,0.513086111,0.813679688,0.512240278,0.810742188,0.468177778,0.782515625,0.467994444
166,3,347.112,382.142,383.531,380.767,386.18,411.724,350.31,412.44,0.27118125,0.469247222,0.299633594,0.471156944,0.301703125,0.428161111,0.273679688,0.427166667
166,4,844.478,365.307,883.949,364.03,882.271,395.854,842.383,397.799,0.659748438,0.492629167,0.690585156,0.494402778,0.689274219,0.450202778,0.658111719,0.447501389
167,2,827.738,111.654,868.056,113.227,868.988,145.489,828.278,144.74,0.646670313,0.844925,0.67816875,0.842740278,0.678896875,0.797931944,0.647092188,0.798972222
168,1,308.49,148.013,344.5,142.189,343.917,174.029,307.558,179.4,0.241007813,0.794426389,0.269140625,0.802515278,0.268685156,0.758293056,0.240279688,0.750833333
168,2,811.796,114.488,852.558,115.901,854.063,148.464,812.874,146.892,0.634215625,0.840988889,0.666060938,0.839026389,0.667236719,0.7938,0.635057813,0.795983333
169,1,296.059,151.586,332.288,145.72,332.192,177.697,295.515,182.939,0.231296094,0.789463889,0.2596,0.797611111,0.259525,0.753198611,0.230871094,0.745918056
169,2,798.105,117.264,840.165,118.602,840.953,151.158,799.954,149.921,0.623519531,0.837133333,0.656378906,0.835275,0.656994531,0.790058333,0.624964063,0.791776389
169,3,307.358,394.435,343.339,393.042,346.152,424.191,311.045,425.194,0.240123438,0.452173611,0.268233594,0.454108333,0.27043125,0.410845833,0.243003906,0.409452778
169,4,800.259,373.417,841.232,371.699,839.501,403.469,799.431,405.725,0.625202344,0.481365278,0.6572125,0.483751389,0.655860156,0.439626389,0.624555469,0.436493056
170,1,285.263,155.043,322.404,148.813,321.332,180.852,284.426,186.506,0.222861719,0.7846625,0.251878125,0.793315278,0.251040625,0.748816667,0.222207813,0.740963889
170,2,786.504,119.954,828.188,121.273,829.319,153.376,787.049,152.825,0.61445625,0.833397222,0.647021875,0.831565278,0.647905469,0.786977778,0.614882031,0.787743056
170,3,296.608,397.258,332.602,396.277,335.722,426.838,299.835,428.044,0.231725,0.448252778,0.259845313,0.449615278,0.262282813,0.407169444,0.234246094,0.405494444
170,4,788.137,376.208,829.515,374.307,828.735,405.961,787.548,408.579,0.615732031,0.477488889,0.648058594,0.480129167,0.647449219,0.436165278,0.615271875,0.432529167
171,1,275,158.134,312.317,151.972,311.835,183.998,275,189.194,0.21484375,0.780369444,0.243997656,0.788927778,0.243621094,0.744447222,0.21484375,0.737230556
171,2,775.831,122.622,817.681,123.868,819.149,156.458,775.799,155.496,0.606117969,0.829691667,0.638813281,0.827961111,0.639960156,0.782697222,0.606092969,0.784033333
171,3,287.065,400.214,323.451,398.739,326.927,429.751,290.855,431.129,0.224269531,0.444147222,0.252696094,0.446195833,0.255411719,0.403123611,0.227230469,0.401209722
171,4,778.531,378.783,819.72,376.715,818.362,408.613,777.144,411.091,0.608227344,0.4739125,0.64040625,0.476784722,0.639345313,0.432481944,0.60714375,0.429040278
172,1,267.326,160.469,304.221,154.503,303.889,186.552,266.873,191.729,0.208848438,0.777126389,0.237672656,0.7854125,0.237413281,0.7409,0.208494531,0.733709722
172,2,766.984,124.793,809.097,126.164,810.208,158.778,766.848,157.733,0.59920625,0.826676389,0.632107031,0.824772222,0.632975,0.779475,0.5991,0.780926389
172,3,279.473,402.617,315.853,401.056,319.304,432.807,283.392,433.084,0.218338281,0.440809722,0.246760156,0.442977778,0.24945625,0.398879167,0.2214,0.398494444
172,4,769.409,381.179,811.427,378.665,809.647,410.745,768.764,413.384,0.601100781,0.470584722,0.633927344,0.474076389,0.632536719,0.429520833,0.600596875,0.425855556
173,1,261.169,163.028,298.206,157.285,297.733,188.752,260.673,194.157,0.204038281,0.773572222,0.232973438,0.781548611,0.232603906,0.737844444,0.203650781,0.7303375
173,2,758.918,127.264,801.755,128.398,802.372,161.163,759.956,160.522,0.592904688,0.823244444,0.626371094,0.821669444,0.626853125,0.7761625,0.593715625,0.777052778
173,3,273.319,404.799,309.703,405.048,313.1,435,277.514,435,0.213530469,0.437779167,0.241955469,0.437433333,0.244609375,0.395833333,0.216807813,0.395833333
173,4,762.169,383.359,804.284,381.014,803.764,412.866,761.373,415.561,0.595444531,0.467556944,0.628346875,0.470813889,0.627940625,0.426575,0.594822656,0.422831944
174,1,256.174,165.793,292.233,159.979,291.884,191.716,255.275,197.166,0.200135938,0.769731944,0.228307031,0.777806944,0.228034375,0.733727778,0.199433594,0.726158333
174,2,752.549,129.501,795.222,130.957,796.41,163.221,752.849,162.896,0.587928906,0.8201375,0.621267188,0.818115278,0.622195313,0.773304167,0.588163281,0.773755556
174,3,268.361,408.026,304.216,406.811,307.986,437.851,272.284,438.173,0.209657031,0.433297222,0.23766875,0.434984722,0.240614063,0.391873611,0.212721875,0.391426389
174,4,756.195,385.941,798.226,383.681,797.877,415.336,755.309,418.255,0.590777344,0.463970833,0.623614063,0.467109722,0.623341406,0.423144444,0.590085156,0.419090278
175,1,251.174,168.77,286.921,162.969,286.453,194.273,250.841,199.828,0.196229688,0.765597222,0.224157031,0.773654167,0.223791406,0.730176389,0.195969531,0.722461111
175,2,746.156,132.76,789.797,133.123,790.279,165.941,747.117,165.52,0.582934375,0.815611111,0.617028906,0.815106944,0.617405469,0.769526389,0.583685156,0.770111111
175,3,263.611,411.137,299.293,409.804,303.758,440.913,267.954,440.978,0.205946094,0.428976389,0.233822656,0.430827778,0.237310938,0.387620833,0.209339063,0.387530556
175,4,750,388.35,792.731,386.266,791.803,417.695,750,420.676,0.5859375,0.460625,0.619321094,0.463519444,0.618596094,0.419868056,0.5859375,0.415727778
176,1,247.307,170.986,282.704,165.503,283,197.256,246.243,202.528,0.193208594,0.762519444,0.2208625,0.770134722,0.22109375,0.726033333,0.192377344,0.718711111
176,2,741.418,134.919,784.325,135.043,785.839,167.865,742.342,167.299,0.579232813,0.8126125,0.612753906,0.812440278,0.613936719,0.766854167,0.579954688,0.767640278
176,3,260.018,413.1,295.719,411.882,299.843,443,264.189,443,0.203139063,0.42625,0.231030469,0.427941667,0.234252344,0.384722222,0.206397656,0.384722222
176,4,745.86,390.52,788.153,387.706,787.836,419.336,745.721,422.37,0.582703125,0.457611111,0.615744531,0.461519444,0.615496875,0.417588889,0.582594531,0.413375
177,1,243,173.191,279.669,167.462,279.178,199.374,243,204.563,0.18984375,0.759456944,0.218491406,0.767413889,0.218107813,0.723091667,0.18984375,0.715884722
177,2,737.628,135.739,780.655,137.088,782.152,169.317,738.225,168.843,0.576271875,0.811473611,0.609886719,0.8096,0.61105625,0.7648375,0.576738281,0.765495833
177,3,257.341,415.31,293.246,413.752,296.951,444.28,261.396,445.188,0.201047656,0.423180556,0.229098438,0.425344444,0.231992969,0.382944444,0.204215625,0.381683333
177,4,742.121,391.464,785.12,388.892,784.94,420.629,742.356,423.465,0.579782031,0.4563,0.613375,0.459872222,0.613234375,0.415793056,0.579965625,0.411854167
178,1,241.067,174.623,277.248,168.404,276.822,200.418,240.879,205.625,0.188333594,0.757468056,0.2166,0.766105556,0.216267188,0.721641667,0.188186719,0.714409722
178,2,734.602,136.672,777.701,137.467,779.447,170.174,735.55,169.498,0.573907813,0.810177778,0.607578906,0.809073611,0.608942969,0.763647222,0.574648438,0.764586111
178,3,255.429,415.383,291.45,414.598,295.287,445.295,259.53,445.803,0.199553906,0.423079167,0.227695313,0.424169444,0.230692969,0.381534722,0.202757813,0.380829167
178,4,740.099,392.287,783.003,389.433,782.801,420.936,740.142,424.215,0.578202344,0.455156944,0.611721094,0.459120833,0.611563281,0.415366667,0.578235938,0.4108125
179,1,239.71,175.257,276,169.349,276,201.36,238.769,206.373,0.187273438,0.7565875,0.215625,0.764793056,0.215625,0.720333333,0.186538281,0.713370833
179,2,732.67,137.241,775.958,138.299,777.673,170.747,733.635,170.132,0.572398438,0.8093875,0.606217188,0.807918056,0.607557031,0.762851389,0.573152344,0.763705556
179,3,254.197,416.258,289.912,415.325,293.976,445.771,258.541,447.249,0.198591406,0.421863889,0.22649375,0.423159722,0.22966875,0.380873611,0.201985156,0.378820833
179,4,738.825,392.326,781.176,390.076,781.008,421.592,738.987,424.594,0.577207031,0.455102778,0.61029375,0.458227778,0.6101625,0.414455556,0.577333594,0.410286111
180,1,238.909,176.021,274.574,170.119,274.456,202.001,238.549,207.171,0.186647656,0.755526389,0.214510938,0.763723611,0.21441875,0.719443056,0.186366406,0.7122625
180,2,731.548,137.917,774.811,138.042,776.453,171,732.189,171,0.571521875,0.808448611,0.605321094,0.808275,0.606603906,0.7625,0.572022656,0.7625
180,3,253.6,417.103,289.569,415.733,293.46,447,257.964,447,0.198125,0.420690278,0.226225781,0.422593056,0.229265625,0.379166667,0.201534375,0.379166667
180,4,737.883,392.739,780.176,390.095,780.007,421.772,738.055,424.883,0.576471094,0.454529167,0.6095125,0.458201389,0.609380469,0.414205556,0.576605469,0.409884722
181,1,238,176.713,274.219,170.681,273.889,202.555,238,207.83,0.1859375,0.754565278,0.214233594,0.762943056,0.213975781,0.718673611,0.1859375,0.711347222
181,2,730.779,137.91,774.616,138.234,775.854,171,732.137,171,0.570921094,0.808458333,0.60516875,0.808008333,0.606135938,0.7625,0.571982031,0.7625
181,3,253.654,417.488,289.486,416.718,293.729,447.383,257.968,447.742,0.198167188,0.420155556,0.226160938,0.421225,0.229475781,0.378634722,0.2015375,0.378136111
181,4,737.826,393.248,780.228,390.438,779.88,422.06,738.158,425.252,0.576426563,0.453822222,0.609553125,0.457725,0.60928125,0.413805556,0.576685938,0.409372222
182,1,237.942,177.742,274.408,171.681,273.775,203.257,238.106,208.546,0.185892188,0.753136111,0.21438125,0.761554167,0.213886719,0.717698611,0.186020313,0.710352778
182,2,730.822,138.836,774.122,139.081,776.099,171.566,732.025,171.235,0.570954688,0.807172222,0.604782813,0.806831944,0.606327344,0.761713889,0.571894531,0.762173611
182,3,253.932,418.698,289.579,417.395,294.01,448.231,258.316,449.232,0.198384375,0.418475,0.226233594,0.420284722,0.229695313,0.377456944,0.201809375,0.376066667
182,4,737.882,393.597,780.783,390.778,780.969,422.587,738.053,425.574,0.576470313,0.4533375,0.609986719,0.457252778,0.610132031,0.413073611,0.576603906,0.408925
183,1,238.06,178.474,274.175,172.269,274.006,203.958,237.883,209.627,0.185984375,0.752119444,0.214199219,0.7607375,0.214067188,0.716725,0.185846094,0.708851389
183,2,730.535,138.83,773.964,139.088,775.65,171.638,731.793,171.516,0.570730469,0.807180556,0.604659375,0.806822222,0.605976563,0.761613889,0.571713281,0.761783333
183,3,253.993,419.448,289.803,418.536,294.106,448.91,258.43,449.043,0.198432031,0.417433333,0.226408594,0.4187,0.229770313,0.376513889,0.201898438,0.376329167
183,4,738,393.782,781,390.903,781,422.596,738,425.661,0.5765625,0.453080556,0.61015625,0.457079167,0.61015625,0.413061111,0.5765625,0.408804167
184,1,238.063,178.9,274.228,172.541,273.872,204.064,237.887,209.863,0.185986719,0.751527778,0.214240625,0.760359722,0.2139625,0.716577778,0.185849219,0.708523611
184,2,730.446,138.916,773.815,139.042,775.692,171.882,731.688,171.806,0.570660938,0.807061111,0.604542969,0.806886111,0.606009375,0.761275,0.57163125,0.761380556
184,3,254.2,419.434,289.624,418.615,294.358,448.815,258.579,449.337,0.19859375,0.417452778,0.22626875,0.418590278,0.229967188,0.376645833,0.202014844,0.375920833
184,4,737.754,393.949,781.148,390.686,780.83,422.608,738.538,425.623,0.576370313,0.452848611,0.610271875,0.457380556,0.610023438,0.413044444,0.576982813,0.408856944
185,1,238,178.761,274.108,172.548,273.947,204.593,238,209.724,0.1859375,0.751720833,0.214146875,0.76035,0.214021094,0.715843056,0.1859375,0.708716667
185,2,730.538,138.834,773.995,139.08,775.608,171.463,731.899,171.349,0.570732813,0.807175,0.604683594,0.806833333,0.60594375,0.761856944,0.571796094,0.762015278
185,3,254.216,418.967,290.042,418.921,294.392,449,258.934,449,0.19860625,0.418101389,0.226595313,0.418165278,0.22999375,0.376388889,0.202292188,0.376388889
185,4,737.829,393.422,781,390.664,781,422.058,738.793,425.494,0.576428906,0.453580556,0.61015625,0.457411111,0.61015625,0.413808333,0.577182031,0.409036111
186,1,237.735,178.729,274.169,172.506,274.229,204.324,238.538,209.381,0.185730469,0.751765278,0.214194531,0.760408333,0.214241406,0.716216667,0.186357813,0.709193056
186,2,730.667,137.753,774.474,139.037,775.869,171.087,732.28,170.955,0.570833594,0.808676389,0.605057813,0.806893056,0.606147656,0.762379167,0.57209375,0.7625625
186,3,254.58,419.213,290.074,418.045,294.848,448.93,259.003,449.017,0.198890625,0.417759722,0.226620313,0.419381944,0.23035,0.376486111,0.202346094,0.376365278
186,4,738.872,393.133,781.064,390.471,781.065,421.826,738.954,425.301,0.57724375,0.453981944,0.61020625,0.457679167,0.610207031,0.414130556,0.577307813,0.409304167
187,1,239,178.228,274.656,172.209,275.045,203.927,239,209.498,0.18671875,0.752461111,0.214575,0.760820833,0.214878906,0.716768056,0.18671875,0.709030556
187,2,731.043,137.835,774.753,138.457,776.222,171,732.307,171,0.571127344,0.8085625,0.605275781,0.807698611,0.606423438,0.7625,0.572114844,0.7625
187,3,254.951,419.217,290.609,417.712,294.671,448.414,259.285,449.076,0.199180469,0.417754167,0.227038281,0.419844444,0.230211719,0.377202778,0.202566406,0.376283333
187,4,739,393.024,782,390.213,782,421.712,739,425.063,0.57734375,0.454133333,0.6109375,0.4580375,0.6109375,0.414288889,0.57734375,0.409634722
188,1,239,178.115,275.04,172.04,275.345,204.06,239,209.428,0.18671875,0.752618056,0.214875,0.761055556,0.215113281,0.716583333,0.18671875,0.709127778
188,2,731.626,137.882,775.471,138.124,776.504,171,733.25,171,0.571582813,0.808497222,0.605836719,0.808161111,0.60664375,0.7625,0.572851563,0.7625
188,3,255.659,418.593,291.45,417.515,295.605,448.359,260.057,449.229,0.199733594,0.418620833,0.227695313,0.420118056,0.230941406,0.377279167,0.203169531,0.376070833
188,4,740,393.181,782.256,390.09,782.244,421.681,740,425.094,0.578125,0.453915278,0.6111375,0.458208333,0.611128125,0.414331944,0.578125,0.409591667
189,1,240,177.882,276.123,171.99,275.933,203.39,240,209.158,0.1875,0.752941667,0.215721094,0.761125,0.215572656,0.717513889,0.1875,0.709502778
189,2,732.607,137.831,775.991,138.088,778.013,170.961,734.208,170.995,0.572349219,0.808568056,0.606242969,0.808211111,0.607822656,0.762554167,0.5736,0.762506944
189,3,256.43,418.924,292.396,417.327,296.202,447.236,260.84,449.186,0.200335938,0.418161111,0.228434375,0.420379167,0.231407813,0.378838889,0.20378125,0.376130556
189,4,740.656,392.652,783.202,389.929,783.223,421.342,741.129,424.661,0.5786375,0.45465,0.611876563,0.458431944,0.611892969,0.414802778,0.579007031,0.410193056
190,1,240.049,177.568,276.218,171.48,276.352,203.369,240.198,208.795,0.187538281,0.753377778,0.215795313,0.761833333,0.2159,0.717543056,0.187654688,0.710006944
190,2,733.219,136.814,776.667,138.088,778.419,170.042,734.245,170.047,0.572827344,0.809980556,0.606771094,0.808211111,0.608139844,0.763830556,0.573628906,0.763823611
